rpm,coolant_temp,lub_oil_temp,fuel_pressure,coolant_pressure,label,score,pred,status,rules,status_final
884,90.81890003,75.93942396,9.582269902,1.676335013,0,-0.14583288424072927,-1,ANOMALIA,,ANOMALIA
876,66.07349395,76.62032179,3.707971954,1.037033422,0,-0.14620903921667217,-1,ANOMALIA,,ANOMALIA
437,82.72668941,74.70327777,4.244953354,2.574863639,1,-0.145953397037621,-1,ANOMALIA,,ANOMALIA
562,71.5207691,78.61623415,5.788949859,1.436713551,1,-0.145953397037621,-1,ANOMALIA,,ANOMALIA
795,66.25635891,77.43945926,5.204367907,1.661826554,1,-0.145953397037621,-1,ANOMALIA,,ANOMALIA
411,78.57145248,76.13347596,4.928434221,2.07702151,1,-0.1437727984927425,-1,ANOMALIA,,ANOMALIA
592,81.54159566,78.02617352,3.927818794,1.297941007,1,-0.1439513350809275,-1,ANOMALIA,,ANOMALIA
446,66.73408761,82.32470999,5.31408285,1.85210283,1,-0.14506063788130508,-1,ANOMALIA,,ANOMALIA
567,77.7809109,76.83681015,8.562501415,1.278599174,1,-0.14613460934941036,-1,ANOMALIA,,ANOMALIA
855,85.42620023,78.50051625,16.19805823,1.158094943,0,-0.14470302568068327,-1,ANOMALIA,,ANOMALIA
472,70.95669143,76.96442168,9.065976919,2.672511951,1,-0.1528197266950947,-1,ANOMALIA,,ANOMALIA
459,74.95869533,78.17785273,4.486923022,0.282575146,1,-0.15590201418968097,-1,ANOMALIA,,ANOMALIA
419,81.34721342,75.0812051,7.125409616,3.439479267,1,-0.15790382772144018,-1,ANOMALIA,,ANOMALIA
618,79.05669741,78.43849361,8.552943729,2.401780865,1,-0.15608375685048226,-1,ANOMALIA,,ANOMALIA
856,71.85652145,76.22757027,9.14291051,2.233290042,0,-0.15608375685048226,-1,ANOMALIA,,ANOMALIA
649,80.18416989,74.53384172,8.529781299,1.844954846,1,-0.15681120801462212,-1,ANOMALIA,,ANOMALIA
577,85.95395494,76.00126731,3.293223429,2.477008923,1,-0.15681120801462212,-1,ANOMALIA,,ANOMALIA
639,74.49775875,75.87820218,4.759667509,2.703090196,1,-0.16505569127294228,-1,ANOMALIA,,ANOMALIA
1097,67.06606773,85.13079917,5.729700412,2.254573181,1,-0.15553867293548385,-1,ANOMALIA,,ANOMALIA
651,79.44417024,76.93195222,7.742830984,1.252443258,1,-0.15535707431670864,-1,ANOMALIA,,ANOMALIA
890,91.76623954,76.27410338,7.450249128,3.178262983,1,-0.15863320402025005,-1,ANOMALIA,,ANOMALIA
498,85.65286023,78.16759494,9.332457406,2.051651957,1,-0.16875258000348126,-1,ANOMALIA,,ANOMALIA
643,76.14603373,77.43910605,0.437223825,1.328064439,0,-0.16875258000348126,-1,ANOMALIA,,ANOMALIA
710,69.84886114,75.81025439,5.274682842,3.583818223,1,-0.16955403424732773,-1,ANOMALIA,,ANOMALIA
541,82.28987453,76.91178997,14.82745244,2.914700976,0,-0.16955403424732773,-1,ANOMALIA,,ANOMALIA
954,77.3467559,75.30037912,5.503852447,3.383211783,1,-0.16893771940881974,-1,ANOMALIA,,ANOMALIA
896,87.57606695,78.45587974,5.797918621,2.467792433,1,-0.1701102349926954,-1,ANOMALIA,,ANOMALIA
749,74.60905731,76.33352325,8.572121817,1.105582819,1,-0.1701102349926954,-1,ANOMALIA,,ANOMALIA
526,77.70955787,75.987798,3.88441481,2.785692621,1,-0.16955403424732773,-1,ANOMALIA,,ANOMALIA
790,82.96698511,75.75471662,6.65022028,3.371589141,1,-0.16955403424732773,-1,ANOMALIA,,ANOMALIA
500,71.81221692,78.6015774,4.767435187,2.093937148,1,-0.1701102349926954,-1,ANOMALIA,,ANOMALIA
1034,77.36354382,75.28954941,8.597487513,1.964521628,0,-0.16955403424732773,-1,ANOMALIA,,ANOMALIA
492,69.79325955,76.54525636,8.290523273,1.916423891,1,-0.16955403424732773,-1,ANOMALIA,,ANOMALIA
678,79.54656638,76.60670234,4.305269596,1.164467842,1,-0.16955403424732773,-1,ANOMALIA,,ANOMALIA
887,68.8904215,77.98889823,5.878944736,2.21226143,0,-0.16955403424732773,-1,ANOMALIA,,ANOMALIA
1222,75.25132677,74.03230358,5.880977165,3.099463868,1,-0.15790382772144018,-1,ANOMALIA,,ANOMALIA
731,74.2827998,77.03267174,9.410571286,1.524525094,1,-0.15644738630296406,-1,ANOMALIA,,ANOMALIA
545,72.72933256,74.15418003,8.104565865,3.085415388,1,-0.15662927312004404,-1,ANOMALIA,,ANOMALIA
735,82.65100796,73.7706489,6.82527905,2.437104949,1,-0.15626554755067734,-1,ANOMALIA,,ANOMALIA
856,78.59413778,75.73060846,8.08038335,3.812844106,1,-0.15626554755067734,-1,ANOMALIA,,ANOMALIA
405,81.94799392,75.95774293,4.442541668,1.863156568,0,-0.15662927312004404,-1,ANOMALIA,,ANOMALIA
942,92.24994727,75.70022881,5.180063569,1.374432726,0,-0.15238077957267804,-1,ANOMALIA,,ANOMALIA
689,68.80075311,78.3788553,6.534890429,3.215984977,1,-0.1497346640570073,-1,ANOMALIA,,ANOMALIA
454,66.47663086,74.5843194,6.68390132,3.769155972,1,-0.1499436103304922,-1,ANOMALIA,,ANOMALIA
943,84.4795503,76.66755792,9.327169889,2.299295657,1,-0.1490434857513928,-1,ANOMALIA,,ANOMALIA
830,82.25647627,77.54135899,4.749004491,5.016826864,1,-0.146492978460934,-1,ANOMALIA,,ANOMALIA
719,86.11987149,77.05782787,4.595191752,5.11736375,0,-0.14506063788130508,-1,ANOMALIA,,ANOMALIA
737,74.76470024,75.65546788,8.194822615,1.846810316,1,-0.1448818081525255,-1,ANOMALIA,,ANOMALIA
543,83.38724435,74.90588241,5.380815941,1.309174957,1,-0.15265969191287654,-1,ANOMALIA,,ANOMALIA
533,86.2829865,76.11314431,5.083220983,0.919449683,1,-0.155179819446973,-1,ANOMALIA,,ANOMALIA
586,78.07909858,76.80281584,6.695238148,1.32575458,1,-0.15845510389627582,-1,ANOMALIA,,ANOMALIA
816,81.58926998,75.19319426,7.148462324,3.075199937,1,-0.1553613712125964,-1,ANOMALIA,,ANOMALIA
566,75.18059922,73.54146224,7.282871013,2.754640877,1,-0.1557246187233331,-1,ANOMALIA,,ANOMALIA
896,79.32501322,74.47336116,6.364715857,1.768199997,1,-0.15265969191287654,-1,ANOMALIA,,ANOMALIA
596,87.69269983,76.00172389,6.331834372,1.894909265,0,-0.15139483020729982,-1,ANOMALIA,,ANOMALIA
552,80.31756643,76.33965308,5.379013382,1.49891613,1,-0.15663357797272215,-1,ANOMALIA,,ANOMALIA
1261,80.73850424,76.28534863,5.726965667,5.191521018,0,-0.14844519797738365,-1,ANOMALIA,,ANOMALIA
1539,78.87692375,74.41502748,7.826082244,3.169450037,0,-0.1431374724423623,-1,ANOMALIA,,ANOMALIA
438,77.89419504,75.67293402,4.326732721,1.271425401,1,-0.14367271986159091,-1,ANOMALIA,,ANOMALIA
762,76.83281728,76.32575418,1.240667218,2.196076066,0,-0.14420839183318268,-1,ANOMALIA,,ANOMALIA
430,89.36563123,78.60249022,4.154398622,2.407899225,1,-0.14381842918352472,-1,ANOMALIA,,ANOMALIA
1081,80.93797897,81.15445405,4.685084987,1.724076775,0,-0.1434614734198698,-1,ANOMALIA,,ANOMALIA
495,90.15148796,77.5038916,3.149150129,1.646737339,1,-0.1434614734198698,-1,ANOMALIA,,ANOMALIA
838,71.76176281,76.70743567,9.337592555,2.856452576,1,-0.14292639342619418,-1,ANOMALIA,,ANOMALIA
615,89.25354826,76.93075723,10.16321641,2.78011642,0,-0.14412119191237283,-1,ANOMALIA,,ANOMALIA
530,76.9921219,77.00206115,6.659259744,2.143219201,1,-0.14789203049079436,-1,ANOMALIA,,ANOMALIA
474,77.59322083,77.1697816,4.246148231,1.233374256,1,-0.1528839552895337,-1,ANOMALIA,,ANOMALIA
471,79.85192971,75.39052191,6.826671432,1.960192015,1,-0.15560315666140856,-1,ANOMALIA,,ANOMALIA
1014,66.83711453,75.4384286,8.535092946,2.94180116,1,-0.15089474366646494,-1,ANOMALIA,,ANOMALIA
951,82.49849145,76.74814247,5.125854072,1.429949051,0,-0.14944884618097176,-1,ANOMALIA,,ANOMALIA
1087,77.92499852,78.56219502,6.527666498,3.686225958,1,-0.14324607190678895,-1,ANOMALIA,,ANOMALIA
717,84.29455488,78.71718609,13.9785884,2.973556,1,-0.14501480758896745,-1,ANOMALIA,,ANOMALIA
675,90.68848051,76.26116704,4.351507524,1.825427679,1,-0.14501480758896745,-1,ANOMALIA,,ANOMALIA
1065,74.25740301,75.66719756,7.989946826,2.358523037,1,-0.14310470628712646,-1,ANOMALIA,,ANOMALIA
1192,74.83650313,75.35273642,6.564488973,2.164744648,0,-0.14345093747794002,-1,ANOMALIA,,ANOMALIA
557,76.91196531,84.83993934,2.837140011,1.680777414,0,-0.14324607190678895,-1,ANOMALIA,,ANOMALIA
471,75.07835811,75.66644261,2.8491359,2.333907616,0,-0.14475954914215783,-1,ANOMALIA,,ANOMALIA
687,71.68772704,76.86666523,6.362189797,1.163746692,1,-0.14475954914215783,-1,ANOMALIA,,ANOMALIA
671,80.513548,84.61242005,4.208757574,4.461875073,0,-0.14345093747794002,-1,ANOMALIA,,ANOMALIA
629,76.13350029,78.06314995,4.555053959,5.271442995,0,-0.14342446926720154,-1,ANOMALIA,,ANOMALIA
1295,81.78785215,78.12319878,7.840572621,2.220989079,0,-0.1467713294231323,-1,ANOMALIA,,ANOMALIA
1123,82.20608247,76.40633848,4.174901314,1.44427515,1,-0.14592554320204287,-1,ANOMALIA,,ANOMALIA
932,84.50036239,75.45658212,5.816936634,1.287245077,0,-0.14584999982518188,-1,ANOMALIA,,ANOMALIA
653,76.20425815,72.84517957,6.992379056,3.427513783,1,-0.1452267612389455,-1,ANOMALIA,,ANOMALIA
519,72.09054019,73.50735711,12.91485184,2.976630707,1,-0.14538851028436817,-1,ANOMALIA,,ANOMALIA
748,71.23002097,74.74211348,10.41229061,2.22430993,1,-0.14584999982518188,-1,ANOMALIA,,ANOMALIA
1399,80.12952679,74.33791757,10.48430856,2.899174177,0,-0.14796915222865759,-1,ANOMALIA,,ANOMALIA
511,73.04790758,75.86702095,5.754372171,5.899416511,1,-0.14345093747794002,-1,ANOMALIA,,ANOMALIA
672,72.4959658,78.35855429,7.319906677,2.570622121,0,-0.14327253312312793,-1,ANOMALIA,,ANOMALIA
543,75.99808845,78.79927916,12.04167994,2.184049592,1,-0.1439864335341856,-1,ANOMALIA,,ANOMALIA
675,66.65632899,73.65539974,7.404532545,1.795476117,1,-0.14366640437478817,-1,ANOMALIA,,ANOMALIA
622,82.18918541,77.68239407,6.390303756,1.483985541,1,-0.14402978731605243,-1,ANOMALIA,,ANOMALIA
758,87.26839062,78.0002614,4.015625941,3.853258983,0,-0.14298560088982637,-1,ANOMALIA,,ANOMALIA
730,72.32622764,76.40207062,5.740273278,3.158703074,0,-0.1431374724423623,-1,ANOMALIA,,ANOMALIA
688,74.96663059,86.14219812,5.624984422,0.894248814,1,-0.14259212669975152,-1,ANOMALIA,,ANOMALIA
1005,80.28620886,77.52444865,4.956239671,1.795571844,0,-0.1424617576041356,-1,ANOMALIA,,ANOMALIA
990,73.4532103,85.88197462,7.835401616,1.859362401,0,-0.14115571873549315,-1,ANOMALIA,,ANOMALIA
641,72.62568226,75.97751012,9.379791854,2.363186488,1,-0.14042655317533737,-1,ANOMALIA,,ANOMALIA
787,70.90025156,75.37565872,7.141396739,3.205892015,1,-0.13953899667826608,-1,ANOMALIA,,ANOMALIA
1004,75.28926597,76.98042541,5.804858347,1.799925865,1,-0.14007138982611578,-1,ANOMALIA,,ANOMALIA
627,77.60411811,75.60421924,8.27960988,2.452966331,1,-0.14236232740227406,-1,ANOMALIA,,ANOMALIA
561,67.9852639,86.35607157,5.429135428,4.128599959,0,-0.13884002966777698,-1,ANOMALIA,,ANOMALIA
564,82.58805183,75.46549511,3.727600496,2.598731656,0,-0.1407444784014118,-1,ANOMALIA,,ANOMALIA
830,71.5519676,76.0868141,5.649968443,1.510290738,0,-0.1438652214158639,-1,ANOMALIA,,ANOMALIA
697,82.67279355,76.03218284,6.066608528,2.959802201,1,-0.14634279263797523,-1,ANOMALIA,,ANOMALIA
533,75.38016176,76.45705878,4.031174437,1.575276432,1,-0.14655918248338684,-1,ANOMALIA,,ANOMALIA
668,68.77271076,82.68293078,6.884675907,1.274696396,0,-0.14458098792613938,-1,ANOMALIA,,ANOMALIA
852,83.70717273,76.47010499,7.695176744,2.319230699,1,-0.14440228494802965,-1,ANOMALIA,,ANOMALIA
1313,85.36252675,82.68188063,4.573863931,3.596897849,0,-0.13884002966777698,-1,ANOMALIA,,ANOMALIA
822,74.49113448,81.91022089,7.206471724,1.448706114,0,-0.1393201642924763,-1,ANOMALIA,,ANOMALIA
538,71.32541701,74.72085728,5.893532433,1.760767483,1,-0.14572894538977288,-1,ANOMALIA,,ANOMALIA
646,88.28980012,76.13610196,5.049533875,2.433030784,0,-0.14426067715082014,-1,ANOMALIA,,ANOMALIA
1555,71.88282159,80.01840017,4.740352445,4.704102359,1,-0.1433423050488326,-1,ANOMALIA,,ANOMALIA
943,75.80182009,78.28145737,2.387251668,2.063868484,1,-0.1428551557153287,-1,ANOMALIA,,ANOMALIA
778,83.34504814,74.91342101,6.252994088,1.693322243,1,-0.13921189323051497,-1,ANOMALIA,,ANOMALIA
458,72.13703635,78.44279783,3.493298261,1.470470631,0,-0.14356861465581994,-1,ANOMALIA,,ANOMALIA
537,85.95784668,78.28805653,5.888466018,1.411125802,0,-0.14459030228645997,-1,ANOMALIA,,ANOMALIA
957,69.73739705,77.24073376,5.786337503,1.381004413,0,-0.1443745406175213,-1,ANOMALIA,,ANOMALIA
626,72.66302923,76.1149094,9.499583268,1.904355627,0,-0.1440172909804589,-1,ANOMALIA,,ANOMALIA
888,88.38677284,76.56497978,7.17060245,1.585953066,0,-0.14511614014512175,-1,ANOMALIA,,ANOMALIA
874,84.61420383,76.32743495,1.762569052,1.734322059,0,-0.1444010460775702,-1,ANOMALIA,,ANOMALIA
597,79.13966155,74.7933444,5.131142543,1.766664797,1,-0.14307526506588142,-1,ANOMALIA,,ANOMALIA
1062,78.48334694,73.88150644,2.872015522,3.619698658,1,-0.13878836653619542,-1,ANOMALIA,,ANOMALIA
830,82.69568196,77.53849687,7.789243529,1.822369051,1,-0.14098042986247938,-1,ANOMALIA,,ANOMALIA
886,72.0787331,75.59499372,5.10371364,2.893591545,1,-0.14080267835562832,-1,ANOMALIA,,ANOMALIA
564,91.77852637,74.02340953,3.7951364,1.299103264,0,-0.14063523542707135,-1,ANOMALIA,,ANOMALIA
1721,78.5614695,77.76694386,4.173820833,1.475814537,0,-0.14486806225625726,-1,ANOMALIA,,ANOMALIA
1261,73.99271207,84.51530432,7.454143101,5.961709043,1,-0.1475603633313719,-1,ANOMALIA,,ANOMALIA
351,71.36323417,76.5604572,6.392786638,2.213875211,1,-0.15037402067770989,-1,ANOMALIA,,ANOMALIA
743,70.32538518,77.25981637,9.271164565,2.634603632,0,-0.1468235648808366,-1,ANOMALIA,,ANOMALIA
1138,83.43092242,75.82297028,2.918049769,3.032650513,0,-0.15055430214356957,-1,ANOMALIA,,ANOMALIA
1040,74.89165668,77.53425933,5.000212387,2.134543904,1,-0.15025918534624716,-1,ANOMALIA,,ANOMALIA
585,84.13519358,75.28607082,4.231804428,2.471570943,1,-0.15113414699983663,-1,ANOMALIA,,ANOMALIA
813,79.86000532,77.98790558,6.992621253,1.834924141,0,-0.15113414699983663,-1,ANOMALIA,,ANOMALIA
1011,74.89063998,73.87763272,6.921323387,2.157522301,0,-0.15375241399064032,-1,ANOMALIA,,ANOMALIA
729,77.25860736,77.29900725,6.535090033,1.398675972,0,-0.15159740738365224,-1,ANOMALIA,,ANOMALIA
907,76.09943966,85.17955533,7.709795099,1.07219056,0,-0.15458939517417902,-1,ANOMALIA,,ANOMALIA
717,84.21519153,76.27951076,6.228441554,1.834870198,1,-0.15513372613250298,-1,ANOMALIA,,ANOMALIA
960,86.44538724,76.6219092,9.395661887,3.33764326,1,-0.14800952706028514,-1,ANOMALIA,,ANOMALIA
462,82.39659205,76.51141285,5.071108679,1.874465485,0,-0.14950055346907476,-1,ANOMALIA,,ANOMALIA
725,72.48672346,75.98990968,4.745427391,2.500586695,1,-0.1482787990881269,-1,ANOMALIA,,ANOMALIA
899,69.05138809,78.58509988,5.814229398,1.67185092,0,-0.14962027240123277,-1,ANOMALIA,,ANOMALIA
605,77.46995399,79.1889183,4.111725288,1.685978249,1,-0.14423328701752758,-1,ANOMALIA,,ANOMALIA
936,82.58005316,75.49151562,6.182247945,4.417287961,0,-0.14423328701752758,-1,ANOMALIA,,ANOMALIA
441,74.92257435,77.44959836,6.93098577,1.840859969,1,-0.14197626573679545,-1,ANOMALIA,,ANOMALIA
796,78.91911621,76.47380717,6.85134519,2.404892457,1,-0.14459065085661604,-1,ANOMALIA,,ANOMALIA
1163,71.95516117,74.79618858,11.23116472,2.72629297,0,-0.1449865695667829,-1,ANOMALIA,,ANOMALIA
873,69.76706881,77.8061761,5.720598651,1.144848586,1,-0.14462899650707184,-1,ANOMALIA,,ANOMALIA
523,79.76665969,75.54250058,8.289615883,2.270834353,0,-0.14427161240447828,-1,ANOMALIA,,ANOMALIA
675,82.90745278,75.3972787,5.463946609,1.649817197,1,-0.14423328701752758,-1,ANOMALIA,,ANOMALIA
514,84.06762499,76.35375813,3.889719538,2.467730721,1,-0.14359674104968312,-1,ANOMALIA,,ANOMALIA
1027,82.06156183,75.51296896,8.986408676,1.452526157,0,-0.14413957534619093,-1,ANOMALIA,,ANOMALIA
952,88.18107978,75.22977884,4.091052236,1.116571647,0,-0.14376109480923094,-1,ANOMALIA,,ANOMALIA
477,68.75827382,77.61154168,6.1685357,1.621886363,1,-0.14302457161538773,-1,ANOMALIA,,ANOMALIA
673,80.36204034,83.11082102,7.017467667,1.442004696,1,-0.14249495442546745,-1,ANOMALIA,,ANOMALIA
572,77.08039065,78.93458332,3.340985138,1.336450528,0,-0.14213869804329138,-1,ANOMALIA,,ANOMALIA
784,87.74807081,76.74116698,5.909397636,2.897564768,0,-0.14422239065028297,-1,ANOMALIA,,ANOMALIA
692,84.29126743,76.95906542,4.88129699,2.522776504,1,-0.1431791432140166,-1,ANOMALIA,,ANOMALIA
1017,81.2724523,81.80749263,8.602545849,0.293467804,0,-0.14328180053495543,-1,ANOMALIA,,ANOMALIA
539,80.09214062,82.11611649,5.502177446,2.096815124,1,-0.1434423347157887,-1,ANOMALIA,,ANOMALIA
736,92.51720745,75.82484171,5.087735982,1.951395967,1,-0.14520664665640493,-1,ANOMALIA,,ANOMALIA
696,80.86103604,74.49269849,5.304703311,1.141288383,1,-0.14686002447529267,-1,ANOMALIA,,ANOMALIA
537,72.05583262,77.65419921,5.567769537,0.753534341,1,-0.14721877713032072,-1,ANOMALIA,,ANOMALIA
524,81.58397508,78.33987839,6.754806715,3.378652142,1,-0.14703513225152465,-1,ANOMALIA,,ANOMALIA
1230,74.06775163,74.96129218,5.806083308,1.179933034,1,-0.14470302568068327,-1,ANOMALIA,,ANOMALIA
763,81.20344843,77.95938011,11.25017967,1.267190511,0,-0.14470302568068327,-1,ANOMALIA,,ANOMALIA
406,75.32884665,75.99094082,7.356897576,0.949770423,1,-0.14826972639869607,-1,ANOMALIA,,ANOMALIA
1201,75.12064635,78.25238163,6.366394951,1.809504422,0,-0.1463799567542946,-1,ANOMALIA,,ANOMALIA
512,84.6872992,75.21503065,11.50882253,5.953897233,1,-0.14932084338942808,-1,ANOMALIA,,ANOMALIA
694,69.48276933,75.86925912,3.431380438,1.503287509,1,-0.14763553215247693,-1,ANOMALIA,,ANOMALIA
1188,70.03112179,79.93890845,6.426465339,3.482568659,0,-0.14192981248657377,-1,ANOMALIA,,ANOMALIA
1085,81.41707114,78.46935297,5.179994919,2.752542144,0,-0.1413066092644074,-1,ANOMALIA,,ANOMALIA
724,75.32090633,80.24734972,3.259426585,2.577305969,0,-0.1407181162982637,-1,ANOMALIA,,ANOMALIA
975,71.24984553,83.02781118,5.242661437,1.51377409,1,-0.1413066092644074,-1,ANOMALIA,,ANOMALIA
370,85.805921,77.05104996,4.531937223,1.470269459,1,-0.14082537507398352,-1,ANOMALIA,,ANOMALIA
449,83.33786586,77.44956559,1.329914812,3.014726171,1,-0.14295915092275702,-1,ANOMALIA,,ANOMALIA
762,81.66920298,77.38551662,9.290477119,3.570585574,1,-0.1431932893691047,-1,ANOMALIA,,ANOMALIA
828,70.12791552,75.49229328,10.50051127,2.868029014,1,-0.14283666395644834,-1,ANOMALIA,,ANOMALIA
1221,82.45566232,73.90321678,4.235191235,2.031874033,1,-0.1431004860483629,-1,ANOMALIA,,ANOMALIA
984,84.27614314,76.0311284,6.874849554,1.550618682,0,-0.1433423050488326,-1,ANOMALIA,,ANOMALIA
1184,73.14736706,84.91773151,6.882226933,2.148530188,1,-0.14214720737086495,-1,ANOMALIA,,ANOMALIA
833,79.42518405,77.25244776,10.16360856,1.516405007,1,-0.14356861465581994,-1,ANOMALIA,,ANOMALIA
965,86.79102662,78.10194151,10.39253786,4.772597043,1,-0.14374709727281465,-1,ANOMALIA,,ANOMALIA
1050,76.97216604,77.63478827,17.19333601,1.852760222,1,-0.14180876122371167,-1,ANOMALIA,,ANOMALIA
561,83.66980865,82.3678456,7.279273134,1.738238271,1,-0.14333956202860942,-1,ANOMALIA,,ANOMALIA
714,88.99057932,76.93038615,6.34274579,3.491896718,1,-0.14198677866488307,-1,ANOMALIA,,ANOMALIA
475,79.57409024,82.68646621,6.583693308,1.525618624,1,-0.1425893867280117,-1,ANOMALIA,,ANOMALIA
628,83.44774008,73.07673346,5.295980094,2.986523695,1,-0.14276761050915732,-1,ANOMALIA,,ANOMALIA
567,75.26196988,75.93317247,7.660523074,2.673228972,1,-0.14317902114111725,-1,ANOMALIA,,ANOMALIA
854,80.16701326,75.16088988,11.52432386,1.321913582,0,-0.1423409480115565,-1,ANOMALIA,,ANOMALIA
1505,73.36901706,76.5245827,7.498181344,2.179491579,0,-0.14498326797517946,-1,ANOMALIA,,ANOMALIA
859,74.72796515,81.43099809,5.705327234,1.873940634,1,-0.14696054500609712,-1,ANOMALIA,,ANOMALIA
1104,75.38704582,77.3656668,5.858080635,2.239411346,0,-0.1469990250360209,-1,ANOMALIA,,ANOMALIA
1487,82.46753113,77.45640416,6.267736457,1.959287229,0,-0.15586017242529293,-1,ANOMALIA,,ANOMALIA
1138,80.42583523,77.95324049,4.783759716,1.959732577,0,-0.15444565360985385,-1,ANOMALIA,,ANOMALIA
1523,81.42597009,78.51375414,7.388260399,1.498954977,1,-0.1662572134128365,-1,ANOMALIA,,ANOMALIA
508,88.49009713,76.95307924,6.39399614,1.722387961,1,-0.16337928024391113,-1,ANOMALIA,,ANOMALIA
1114,76.67879283,77.79056204,4.565012769,2.377323999,0,-0.16264488920530096,-1,ANOMALIA,,ANOMALIA
665,74.83796029,75.21147939,4.884568043,1.976354951,1,-0.1628864400605381,-1,ANOMALIA,,ANOMALIA
605,82.34528002,76.71174066,5.725955382,1.470174167,0,-0.16199641866809456,-1,ANOMALIA,,ANOMALIA
721,66.63755816,75.56704492,7.973538692,1.33037991,0,-0.15918696634966156,-1,ANOMALIA,,ANOMALIA
812,77.2191253,75.21517809,5.285120273,2.461277136,0,-0.15537985753167516,-1,ANOMALIA,,ANOMALIA
696,74.86273454,83.28279484,5.410542654,1.976036896,1,-0.15537985753167516,-1,ANOMALIA,,ANOMALIA
701,87.67276922,76.23112028,5.421514891,1.400364459,1,-0.15465391874321088,-1,ANOMALIA,,ANOMALIA
901,84.99277492,75.07806645,4.748631229,2.00871388,1,-0.15733218582294206,-1,ANOMALIA,,ANOMALIA
461,88.10394061,76.15678419,5.979608225,1.390474006,1,-0.15733218582294206,-1,ANOMALIA,,ANOMALIA
605,88.24688935,73.79633735,8.013817702,1.821858271,1,-0.15517137211105603,-1,ANOMALIA,,ANOMALIA
550,71.30229209,76.02009705,8.157698634,3.060459188,1,-0.15495223452359608,-1,ANOMALIA,,ANOMALIA
547,70.74148054,76.27300622,4.60181559,2.528199662,1,-0.14899799475242492,-1,ANOMALIA,,ANOMALIA
711,86.13202085,88.6816663,8.77531637,1.751713235,1,-0.1482787990881269,-1,ANOMALIA,,ANOMALIA
468,72.51422884,76.95625668,4.747907755,1.215721311,1,-0.14664426928694896,-1,ANOMALIA,,ANOMALIA
1082,83.38616172,83.1778086,13.00920013,3.018223704,0,-0.1489220958848123,-1,ANOMALIA,,ANOMALIA
1054,79.57498676,77.31023327,1.881044904,2.772113941,0,-0.14928193880397533,-1,ANOMALIA,,ANOMALIA
500,84.21949231,75.94708313,5.915670276,3.215268146,1,-0.14628582022678938,-1,ANOMALIA,,ANOMALIA
920,91.17179996,77.27054665,7.491181103,1.854833221,1,-0.14711847712458315,-1,ANOMALIA,,ANOMALIA
587,74.11026851,76.15162521,7.543459816,4.141931526,1,-0.14664426928694896,-1,ANOMALIA,,ANOMALIA
483,70.97234931,72.69714659,4.618761239,1.696358672,1,-0.14664426928694896,-1,ANOMALIA,,ANOMALIA
544,76.0339645,76.95508731,3.709624617,1.507074213,1,-0.14928605422343122,-1,ANOMALIA,,ANOMALIA
764,72.65488327,84.89775063,10.38884735,1.906345085,1,-0.14715568375891952,-1,ANOMALIA,,ANOMALIA
377,74.02978466,75.79751223,4.751052086,1.52906439,1,-0.15023595400326006,-1,ANOMALIA,,ANOMALIA
1156,82.77512611,78.00643657,4.304632774,3.026546337,0,-0.14662172788837835,-1,ANOMALIA,,ANOMALIA
492,82.62090107,75.01128895,4.467054907,1.921672008,1,-0.14927201858164574,-1,ANOMALIA,,ANOMALIA
756,72.1582889,78.27122746,4.70715161,3.055282608,1,-0.14587539411031658,-1,ANOMALIA,,ANOMALIA
563,84.13029355,80.95725011,6.653823672,2.597345359,1,-0.14555154408977633,-1,ANOMALIA,,ANOMALIA
574,66.06225188,75.85738097,4.937566666,2.724779135,0,-0.15324589293402824,-1,ANOMALIA,,ANOMALIA
430,85.10806735,76.02259506,12.87556147,1.435589213,1,-0.16579263227744523,-1,ANOMALIA,,ANOMALIA
935,76.33953,74.13699942,4.569830543,6.315904619,1,-0.15881566860678376,-1,ANOMALIA,,ANOMALIA
884,81.3216981,82.14430303,4.925908245,2.310301854,0,-0.16505569127294228,-1,ANOMALIA,,ANOMALIA
832,76.6537226,77.15381722,11.6300182,4.81840916,0,-0.16193236896283614,-1,ANOMALIA,,ANOMALIA
696,72.35651772,77.05217775,9.910021861,1.987409897,1,-0.1599114694068755,-1,ANOMALIA,,ANOMALIA
1045,67.83279003,85.13664924,8.071249124,2.336877626,0,-0.15608375685048226,-1,ANOMALIA,,ANOMALIA
837,89.31959012,77.73127159,5.389177698,1.225570354,0,-0.15608375685048226,-1,ANOMALIA,,ANOMALIA
1245,75.89127807,85.60154464,5.160321334,2.024324151,0,-0.15193643256669542,-1,ANOMALIA,,ANOMALIA
587,83.82455664,76.8224092,5.751540637,2.819892706,1,-0.15193643256669542,-1,ANOMALIA,,ANOMALIA
600,76.05282146,75.53698686,6.770917108,2.8778778,1,-0.15561880946700468,-1,ANOMALIA,,ANOMALIA
956,83.47730467,81.7334265,16.16741032,2.863094702,0,-0.1517655967668755,-1,ANOMALIA,,ANOMALIA
610,82.49583888,76.60083998,2.994058477,1.464873665,1,-0.15112728722723634,-1,ANOMALIA,,ANOMALIA
443,82.34291024,76.32597803,10.20011011,1.334336962,1,-0.15121413212692325,-1,ANOMALIA,,ANOMALIA
965,87.41394788,84.70251815,10.97095012,1.915060649,0,-0.14584256368645765,-1,ANOMALIA,,ANOMALIA
